Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 03014009-Alacant - Rabassa
	
FECHA	HORA	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.	PM2.5	PM1	SO2	CO	NO	NO2	PM10	NOx	O3
31/03/2013	15	2.4	240	19.1	58	990	381	0	2	2	1	0.1	1	3	3	5	86
31/03/2013	16	2.2	237	19.1	60	989	199	0	3	3	1	0	1	6	4	8	82
31/03/2013	17	1.5	251	19.1	61	989	90	0	3	3	1	0.1	1	7	4	8	78
31/03/2013	18	1.4	246	17.6	74	989	24	0	4	3	1	0.2	1	10	6	12	70
31/03/2013	19	0.7	260	16.5	84	988	0	0	2	2	1	0.1	1	10	3	12	60
31/03/2013	20	0.2	200	16.2	88	988	0	0	4	3	1	0.2	1	18	4	20	49
31/03/2013	21	0.4	195	15.7	93	988	0	0.1	6	6	1	0.2	1	28	7	29	43
31/03/2013	22	0.3	205	15.1	98	987	0	0	9	8	1	0	1	24	9	25	43
31/03/2013	23	0.3	223	14.7	100	987	0	0	7	7	1	0.1	1	14	8	16	49
01/04/2013	00	0.1	150	14.5	100	985	0	0.2	8	7	1	0.1	1	15	9	16	43
01/04/2013	01	0.1	65	14.4		984	0	0	8	7	1	0.1	1	18	9	19	33
01/04/2013	02	0.1	191	14.5		984	0	0	9	9	1	0.1	1	13	10	15	28
01/04/2013	03	0.2	304	14.3		983	0	0.4	10	10	1	0.2	1	15	11	17	25
01/04/2013	04	0.3	314	14.2		983	0	0.1	10	9	1	0.2	1	9	10	10	22
01/04/2013	05	0.5	287	14		982	0	0	8	7	1	0	1	10	9	12	25
01/04/2013	06	1	308	14.2	94	983	0	0.3	5	4	1	0.2	1	7	7	9	31
01/04/2013	07	0.7	277	14.2	79	984	29	0.1	1	0	2	0.2	1	1	1	3	76
01/04/2013	08	1.2	251	15.8	69	984	227	0	1	1	2	0.3	1	2	1	3	80
01/04/2013	09	2.2	281	18.2	55	985	454	0	2	1	2	0.3	1	1	2	3	85
01/04/2013	10	3	275	19	46	985	646	0	2	1	3	0.1	1	1	3	3	90
01/04/2013	11	3.2	285	20	40	985	785	0	2	1	5	0.2	1	1	5	2	93
01/04/2013	12	3.8	277	20.4	39	986	835	0	2	1	5	0.3	1	0	3	2	95
01/04/2013	13	3.3	284	21.5	37	986	877	0	1	1	5	0.2	1	0	3	2	93
01/04/2013	14	3.3	287	22.2	34	986	842	0	1	1	3	0.1	1	0	3	1	93
01/04/2013	15	3.6	285	22.2	34	985	711	0	1	1	4	0.1	2	0	4	2	95
01/04/2013	16	3.4	291	22.1	33	986	481	0	1	1	4	0.2	1	0	4	3	93
01/04/2013	17	3.6	279	21.6	32	986	332	0	1	1	5	0.1	1	0	3	2	94
01/04/2013	18	2.9	278	20.9	35	987	125	0	1	1	5	0.1	1	1	2	2	92
01/04/2013	19	2.8	275	19.3	40	988	7	0	1	1	5	0.2	1	1	1	2	93
01/04/2013	20	1.2	285	18.2	45	989	0	0	1	1	2	0.1	1	2	1	3	84
01/04/2013	21	1.4	279	17.5	46	989	0	0	1	1	2	0.1	1	1	1	3	85
01/04/2013	22	2.1	277	17.2	49	990	0	0	1	1	2	0.1	1	1	2	3	85
01/04/2013	23	1.9	304	16	53	990	0	0	1	0	3	0.1	1	0	2	2	90
02/04/2013	00	1.6	290	15.4	56	990	0	0	1	0	3	0.2	1	0	1	2	91
02/04/2013	01	1.4	266	15	58	991	0	0	1	0	2	0	1	0	1	2	89
02/04/2013	02	0.7	272	14.7	58	991	0	0	1	0	3	0.1	1	1	1	2	86
02/04/2013	03	1.1	270	14.2	57	991	0	0	1	0	4	0.1	1	1	1	3	89
02/04/2013	04	1.1	252	13.8	60	991	0	0	1	1	4	0.2	1	4	1	5	85
02/04/2013	05	0.7	277	13.6	62	991	0	0	1	1	3	0.2	1	7	3	8	77
02/04/2013	06	1.6	282	13.8	61	991	2	0	3	1	3	0.1	1	15	16	16	71
02/04/2013	07	1.1	282	14.4	60	992	101	0	4	2	2	0	2	16	23	18	72
02/04/2013	08	1	255	15.5	57	993	330	0	4	2	2	0.1	1	10	16	12	77
02/04/2013	09	1.2	267	17	52	993	545	0	3	1	1	0.1	2	4	8	7	82
02/04/2013	10	2.1	288	17.4	48	993	291	0	2	1	2	0.1	1	2	9	4	88
02/04/2013	11	2.3	260	17.2	53	994	469	0	2	1	1	0.1	1	2	6	3	86
02/04/2013	12	2.2	278	18.5	46	993	681	0	1	1	1	0.1	2	1	4	3	88
02/04/2013	13	2.1	282	18	50	993	440	0	1	1	1	0.1	1	2	7	3	89
02/04/2013	14	2.3	316	20.4	40	992	615	0	1	1	2	0.1	1	2	5	4	90
02/04/2013	15	2	307	20.6	37	992	320	0	2	1	3	0.1	1	3	11	5	92
02/04/2013	16	2.6	306	20.3	37	992	248	0	2	1	3	0.1	2	3	15	6	93
02/04/2013	17	2.6	299	19.9	38	993	189	0	2	1	3	0.2	1	3	13	4	93
02/04/2013	18	2.3	288	19.3	40	993	106	0	2	1	4	0.1	2	3	15	5	91
02/04/2013	19	1.2	285	18.4	42	993	7	0	2	1	4	0.1	1	5	13	6	89
02/04/2013	20	1.4	281	17.9	43	993	0	0	1	1	1	0.2	1	2	1	3	90
02/04/2013	21	1.4	279	17.4	46	994	0	0	1	1	2	0.1	1	3	2	4	86
02/04/2013	22	0.3	304	15.9	51	994	0	0	1	1	1	0.2	1	10	2	11	75
02/04/2013	23	0.4	301	14.1	59	994	0	0	1	1	1	0.2	2	14	2	16	62
03/04/2013	00	0.6	344	13.4	62	994	0	0	2	1	1	0.1	1	14	3	15	55
03/04/2013	01	1	333	11.2	71	993	0	0	2	1	1	0	1	7	2	8	52
03/04/2013	02	0.7	356	11.3	69	993	1	0	2	1	3	0.1	1	8	3	9	54
03/04/2013	03	1.3	327	11.1	68	992	1	0	2	1	4	0.2	1	4	2	6	62
03/04/2013	04	0.7	319	11.4	66	992	1	0	2	1	4	0.2	1	7	2	8	63
03/04/2013	05	0.4	296	10.4	72	991	1	0	3	2	4	0.1	4	43	6	49	32
03/04/2013	06	0.6	2	9.1	77	990	7	0	3	2	5	0.2	14	70	5	91	12
03/04/2013	07	0.6	328	10.2	74	990	140	0	5	3	5	0.2	25	63	15	100	17
03/04/2013	08	0.5	338	14.5	58	990	349	0	3	2	1	0.1	8	31	9	43	47
03/04/2013	09	0.4	62	17	48	990	529	0	4	3	1	0.1	4	22	7	29	71
03/04/2013	10	0.5	111	18.5	45	989	695	0	2	1	1	0.1	2	8	5	10	85
03/04/2013	11	0.7	120	18.9	45	989	806	0	2	1	1	0.1	1	4	5	6	94
03/04/2013	12	1.2	124	18.8	43	988	861	0	2	1	1	0.1	1	2	3	4	97
03/04/2013	13	1.3	113	19.1	44	987	859	0	2	1	1	0.2	1	3	3	5	97
03/04/2013	14	1.4	108	19	46	986	733	0	2	1	2	0.2	2	3	6	5	97
03/04/2013	15	1.4	95	18	51	985	412	0	2	1	2	0.2	2	7	6	10	94
03/04/2013	16	1.2	70	17.2	52	985	190	0	2	1	2	0.2	1	4	3	6	95
03/04/2013	17	0.3	63	16.9	51	985	97	0	2	1	2	0.2	1	5	3	7	94
03/04/2013	18	0.2	8	16.8	53	985	27	0	2	1	2	0.1	1	20	5	22	81
03/04/2013	19	0.2	323	16.1	61	985	6	0	4	3	1	0.1	1	40	17	43	53
03/04/2013	20	0.2	324	15.6	62	984	1	0	3	2	1	0.1	1	57	6	58	43
03/04/2013	21	0.3	227	15.1	66	986	1	0	6	5	1	0.2	1	55	12	56	35
03/04/2013	22	0.4	288	14.8	68	985	1	0	6	4	1	0.1	1	42	9	44	37
03/04/2013	23	0.5	340	13.4	76	984	1	0	5	4	1	0.1	1	21	7	23	40
04/04/2013	00	0.3	177	14.1	72	985	1	0	5	4	1	0	1	30	9	32	38
04/04/2013	01	0.7	313	12.5	79	984	1	0	5	4	1	0	2	24	7	26	31
04/04/2013	02	0.7	324	12.2	82	984	1	0	3	2	1	0.1	1	9	4	11	43
04/04/2013	03	0.7	331	12.1	82	984	1	0	3	2	1	0.1	1	9	3	11	50
04/04/2013	04	0.7	318	11.5	82	984	1	0	1	1	1	0.1	1	15	2	17	47
04/04/2013	05	0.9	332	10.5	85	984	1	0	2	1	1	0.1	1	19	2	20	42
04/04/2013	06	0.8	334	11	82	983	6	0	3	2	1	0.2	4	45	4	51	30
04/04/2013	07	0.7	326	13.1	75	984	143	0	4	1	1	0.2	10	54	15	69	36
04/04/2013	08	0.4	271	16.7	59	984	336	0	3	1	2	0.2	6	28	23	36	67
04/04/2013	09	1.7	273	17.2	54	984	515	0	1	0	2	0.2	1	3	2	5	89
04/04/2013	10	1.6	283	18.2	51	984	656	0	1	0	2	0.1	1	2	3	4	89
04/04/2013	11	1.1	307	19.4	46	983	611	0	1	0	2	0.1	1	2	2	4	93
04/04/2013	12	1.2	289	19.8	43	983	477	0	1	1	3	0.1	1	2	2	4	95
04/04/2013	13	1.4	279	20.4	42	983	593	0	1	1	3	0	1	2	3	3	95
04/04/2013	14	1.7	236	20.3	47	983	623	0	2	1	2	0.1	3	4	7	7	95
04/04/2013	15	2	188	18.3	61	983	299	0	2	1	1	0.1	1	7	6	9	94
04/04/2013	16	2.1	194	18.7	61	982	289	0	3	1	1	0.1	1	9	8	10	92
04/04/2013	17	1.7	239	19.8	46	982	122	0	1	1	2	0.1	1	9	3	10	84
04/04/2013	18	1.3	301	19.8	42	983	71	0	4	2	3	0	1	15	21	17	82
04/04/2013	19	1.7	308	18.3	51	984	6	0	3	2	2	0	1	12	13	14	80
04/04/2013	20	1.3	297	17.7	51	985	0	0	6	4	3	0.1	1	15	17	16	77
04/04/2013	21	1	284	17.3	51	986	0	0	2	2	7	0.1	1	7	3	8	83
04/04/2013	22	0.6	291	16.7	54	986	0	0	1	1	6	0.2	1	3	2	5	80
04/04/2013	23	1.1	305	16.1	56	986	0	0	2	2		0.4	1	8	6	11	71
05/04/2013	00	1.1	308	15.3	58	987	0	0	1	0	8	0.4	1	4	1	5	83
05/04/2013	01	0.7	300	15.1	60	986	0	0	1	0	5	0.4	1	2	1	3	87
05/04/2013	02	0.5	294	13.7	65	986	0	0	1	0	1	0.2	1	5	1	6	75
05/04/2013	03	0.3	9	13	68	986	0	0	1	1	1	0.1	1	13	2	14	67
05/04/2013	04	0.3	230	12.8	69	986	1	0	1	1	1	0.1	2	18	1	20	64
05/04/2013	05	0.6	329	11	76	986	0	0	2	1	2	0.1	2	52	2	56	33
05/04/2013	06	0.8	330	10.7	76	986	10	0	2	1	2	0.1	3	56	7	61	32
05/04/2013	07	0.3	301	13.6	67	987	164	0	6	2	2	0.1	11	77	39	94	29
05/04/2013	08	0.3	320	15.7	62	987	220	0	6	3	2	0.2	10	57	37	72	46
05/04/2013	09	0.2	352	17.7	53	987	391	0	4	3	1	0.1	2	17	7	21	78
05/04/2013	10	0.5	173	17.7	53	987	443	0	2	1	2	0.2	6	35	7	45	72
05/04/2013	11	0.7	162	17.7	52	988	463	0	3	2	1	0.1	3	17	7	21	87
05/04/2013	12	1	152	18.5	52	987	814	0	3	2	2	0.1	3	20	11	25	87
05/04/2013	13	1.3	140	17.6	56	987	732	0	1	1	1	0.1	2	11	2	13	93
05/04/2013	14	1.1	128	17	70	986	491	0	3	2	1	0.1	2	10	4	13	90
05/04/2013	15	0.9	121	16	78	986	199	0	3	2	1	0.2	1	9	6	11	91
05/04/2013	16	1.3	32	14.9	80	987	50	0.1	2	2	1	0.2	2	12	3	15	83
05/04/2013	17	2.4	358	11.1	90	988	1	2.8	1	0	1	0.1	1	13	1	14	69
05/04/2013	18	1.1	344	10	94	989	0	4.6	1	1	1	0.1	1	18	2	19	66
05/04/2013	19	0.4	359	10.1	95	990	5	0.9	1	1	1	0.2	1	32	1	33	53
05/04/2013	20	1.2	5	10.7	84	991	0	0	1	1	1	0.2	1	19	1	21	63
05/04/2013	21	0.9	19	10.2	85	992	0	0	1	1	2	0.3	1	19	1	20	60
05/04/2013	22	0.7	354	10	81	993	0	0	1	1	2	0.2	0	15	1	15	61
05/04/2013	23	0.4	294	9.5	86	993	0	0	2	2	3	0.3	1	16	3	17	51
06/04/2013	00	1.1	323	8.9	83	994	0	0	3	3	3	0.4	1	13	3	15	53
06/04/2013	01	1.1	334	8.9	74	994	0	0	3	3	4	0.3	2	8	3	10	64
06/04/2013	02	0.9	328	7.8	76	994	0	0	3	3	2	0.2	1	6	4	7	58
06/04/2013	03	0.8	319	7.8	75	994	0	0	3	3	2	0.1	1	9	3	11	59
06/04/2013	04	0.6	292	7.8	74	995	0	0	3	2	3	0.1	1	10	3	11	61
06/04/2013	05	0.8	326	6.6	76	996	0	0	2	2	3	0.1	1	18	4	20	52
06/04/2013	06	0.9	321	6.3	74	997	5	0	3	2	3	0.2	1	29	8	31	50
06/04/2013	07	0.8	308	8.7	63	998	143	0	2	1	4	0.2	2	20	7	22	67
06/04/2013	08	1	318	10.9	52	998	352	0	1	1	2	0.3	2	12	3	16	81
06/04/2013	09	2.3	311	12.1	48	998	530	0	2	1	2	0.3	3	18	5	22	83
06/04/2013	10	2.8	305	13.5	44	998	699	0	2	1	1	0.2	6	23	6	32	80
06/04/2013	11	2.8	311	14.8	42	998	806	0	1	1	1	0.2	2	13	4	17	87
06/04/2013	12	3	315	15.9	41	997	861	0	1	1	1	0.3	2	8	3	10	92
06/04/2013	13	3.6	312	16.8	38	996	863	0	2	1	1	0.3	2	10	4	13	94
06/04/2013	14	3	312	16.7	37	997	581	0	1	1	3	0.1	1	8	4	10	97
06/04/2013	15	3.5	300	16.8	37	996	508	0	3	1	4	0.2	3	20	23	24	90
06/04/2013	16	3.5	299	16.8	37	996	467	0	3	1	4	0.2	3	21	20	25	90
06/04/2013	17	3.8	307	16.4	36	996	267	0	2	1	4	0.2	2	15	8	17	94
06/04/2013	18	3	312	15.9	37	997	144	0	2	1	3	0.1	1	10	4	12	97
06/04/2013	19	2.2	336	14.7	41	998	6	0	1	1	3	0.1	1	9	2	10	96
06/04/2013	20	1.5	327	13.6	45	999	0	0	1	1	6	0.3	1	13	3	14	89
06/04/2013	21	1	326	12.9	47	1000	0	0	1	1	7	0.3	1	12	2	13	87
06/04/2013	22	0.5	332	12.7	47	1000	0	0	1	1	8	0.1	1	21	2	23	79
06/04/2013	23	0.5	303	11.8	51	1000	0	0	2	1	9	0.1	1	15	4	16	76
07/04/2013	00	0.8	321	9.7	63	1001	0	0	2	1	8	0	2	11	2	13	66
07/04/2013	01	0.7	322	8.7	67	1001	0	0	2	1	9	0.1	1	10	3	11	61
07/04/2013	02	0.7	329	8	70	1001	0	0	2	1	2	0	1	7	3	8	59
07/04/2013	03	0.9	338	7.8	69	1000	0	0	2	1	2	0.1	1	8	2	9	60
07/04/2013	04	1.1	337	9.3	59	1000	0	0	2	1	3	0.1	2	7	2	9	71
07/04/2013	05	0.9	351	8.8	60	1000	0	0	2	2	3	0.1	1	7	2	8	66
07/04/2013	06	0.4	323	9	59	1000	12	0	2	2	3	0.1	1	13	2	14	62
07/04/2013	07	0.4	272	9.3	63	1001	166	0	2	1	2	0.1	2	16	2	18	52
07/04/2013	08	0.3	315	12.3	54	1001	365	0	4	2	1	0.2	4	21	24	26	53
07/04/2013	09	0.1	198	14.6	43	1001	539	0	2	2	1	0.2	5	21	8	28	66
07/04/2013	10	0.6	156	14.6	42	1001	663	0	2	2	0	0.2	2	12	3	16	83
07/04/2013	11	0.4	141	15.4	39	1001	722	0	2	2	1	0.2	2	11	2	14	94
07/04/2013	12	0.6	130	15.6	41	1000	601	0	2	2	1	0.2	1	10	2	12	97
07/04/2013	13	1	136	15.8	43	999	884	0	2	2	0	0.2	1	9	2	11	98
07/04/2013	14	1.1	146	15.5	54	999	457	0	2	2	1	0.2	2	8	2	10	96
07/04/2013	15	1.4	158	16.6	59	998	604	0	2	2	2	0.2	1	7	3	9	103
07/04/2013	16	1.5	169	16.4	67	997	280	0	3	2	1	0.2	1	8	5	9	105
07/04/2013	17	1.6	188	16.6	65	997	284	0	3	2	1	0.1	1	6	4	7	107
07/04/2013	18	1.4	207	16.3	66	997	93	0	4	3	1	0.1	1	7	5	8	104
07/04/2013	19	1	208	16	63	997	3	0	4	3	1	0.1	1	8	6	10	97
07/04/2013	20	0.4	256	15.8	60	997	0	0	4	3	2	0.1	1	10	6	11	88
07/04/2013	21	0.2	289	15.7	59	997	0	0	4	3	2	0.1	1	13	7	14	82
07/04/2013	22	0.1	298	14.8	67	997	0	0	5	4	2	0	1	30	10	31	62
07/04/2013	23	0.2	187	13.8	67	997	0	0	5	4	2	0	1	26	8	27	63
08/04/2013	00	0.3	231	14	61	997	0	0	4	4	3	0.1	1	19	6	20	67
08/04/2013	01	0.5	277	14.8	52	996	0	0	3	2	5	0.1	1	8	3	10	79
08/04/2013	02	0.4	248	13.7	57	996	0	0	3	2	2	0.1	1	6	3	7	74
08/04/2013	03	0.9	289	14.7	54	996	0	0	2	2	3	0.1	1	4	3	5	76
08/04/2013	04	0.4	268	13.2	62	995	0	0	3	2	2	0.1	1	10	5	12	63
08/04/2013	05	0.4	261	12.8	64	995	0	0	2	2	2	0	1	16	5	17	60
08/04/2013	06	0.5	269	12.6	65	995	3	0	4	2	2	0.1	1	31	11	33	50
08/04/2013	07	0.4	310	12.9	65	995	58	0	4	3	3	0.3	5	48	15	55	38
08/04/2013	08	0.2	134	14.1	64	995	130	0	7	5	1	0.2	18	71	27	99	27
08/04/2013	09	0.8	216	16.5	56	996	276	0	5	4	1	0.2	7	35	10	46	57
08/04/2013	10	1.5	255	18.6	49	996	525	0	3	2	1	0.1	2	9	5	12	77
08/04/2013	11	2.4	261	19.7	46	996	597	0	2	1	1	0.1	1	4	3	6	82
08/04/2013	12	2.6	254	20.4	43	995	666	0	1	1	1	0.2	1	1	2	2	85
08/04/2013	13	2.4	256	21.6	42	995	807	0	1	1	1	0.1	1	1	2	3	85
08/04/2013	14	2.2	252	22.2	39	994	558	0	1	1	1	0.1	1	1	2	2	86
08/04/2013	15	1.3	253	21.9	41	994	301	0	2	1	1	0.1	1	3	3	4	91
08/04/2013	16	1.4	179	20.2	49	993	376	0	3	2	2	0.1	2	14	5	17	98
08/04/2013	17	1.7	219	20.6	48	993	246	0	3	2	2	0.1	1	7	5	9	101
08/04/2013	18	1.4	197	18.5	63	994	71	0	4	3	1	0.1	0	15	7	16	93
08/04/2013	19	0.3	155	17.3	72	994	7	0	6	4	1	0.1	1	27	11	28	78
08/04/2013	20	0.1	107	16.9	75	995	0	0	9	6	1	0.2	2	76	17	78	41
08/04/2013	21	0.2	48	16.5	77	995	0	0	10	8	1	0.3	2	104	17	107	21
08/04/2013	22	0.2	231	17.2	67	995	0	0	7	6	1	0.2	2	79	13	81	34
08/04/2013	23	0.4	278	15.9	73	996	0	0	8	6	1	0.2	1	65	11	66	31
09/04/2013	00	1	324	15	65	995	0	0	3	3	2	0.2	1	23	7	24	45
09/04/2013	01	0.6	279	16.3	57	995	0	0	3	2	5	0.3	1	13	7	15	61
09/04/2013	02	0.4	209	16.2	60	995	0	0	3	2	1	0.1	1	10	4	12	63
09/04/2013	03	0.2	307	15.1	63	995	0	0	3	2	1	0.1	1	19	5	21	53
09/04/2013	04	0.4	272	16	59	995	0	0	2	2	2	0	2	16	4	18	63
09/04/2013	05	0.8	237	15	64	995	0	0	3	2	2	0	1	29	4	31	51
09/04/2013	06	1	260	15.4	64	996	4	0	3	2	2	0	1	29	9	31	53
09/04/2013	07	0.8	271	16.2	62	996	76	0	4	2	3	0	6	51	17	61	42
09/04/2013	08	0.5	280	18.1	57	996	360	0	3	2	2	0.1	7	32	11	43	54
09/04/2013	09	1.1	310	20.4	49	996	557	0	3	2	1	0.1	3	14	11	19	67
09/04/2013	10	1	270	21.7	45	996	662	0	3	2	1	0.1	6	17	12	26	69
09/04/2013	11	0.9	185	21.7	49	996	701	0	5	3	1	0.2	5	20	11	27	73
09/04/2013	12	1.4	186	22.4	44	996	828	0	3	3	1	0.2	2	17	7	21	84
09/04/2013	13	1.9	170	21.5	43	995	835	0	3	2	4	0.2	2	13	4	16	92
09/04/2013	14	1.8	174	20.1	53	995	483	0	4	3	4	0.2	2	12	5	15	94
09/04/2013	15	0.9	175	21.4	50	994	543	0	4	2	5	0.2	2	14	8	18	98
09/04/2013	16	0.4	139	21.5	55	994	441	0	5	3	2	0.2	2	21	10	24	92
09/04/2013	17	0.3	122	20.5	62	994	261	0	6	4	1	0.2	2	27	13	30	84
09/04/2013	18	0.1	97	20.3	62	995	79	0	6	4	1	0.1	1	36	15	38	77
09/04/2013	19	0.2	46	19.1	69	995	8	0	8	5	1	0.2	2	53	16	55	57
09/04/2013	20	0.1	61	18.3	73	996	0	0	9	6	1	0.3	1	73	18	75	38
09/04/2013	21	2.1	329	19.9	53	997	0	0	4	2	1	0.1	1	12	10	14	71
09/04/2013	22	3	314	19.5	51	998	0	0	2	1	2	0.2	1	9	4	11	76
09/04/2013	23	2.2	303	19.4	52	998	0	0	4	1	2	0.2	3	34	17	39	60
10/04/2013	00	2.2	310	19.1	51	999	0	0	3	2	2	0.3	1	17	5	19	73
10/04/2013	01	2	310	18.7	54	998	0	0	3	2	2	0.2	5	33	11	40	61
10/04/2013	02	2.6	306	18.5	56	998	0	0	3	2	1	0.2	4	19	7	24	67
10/04/2013	03	1.2	326	17.4	60	998	0	0	3	2	1	0.3	1	6	4	7	73
10/04/2013	04	1.9	313	17.7	59	999	0	0	3	2	1	0.3	1	6	5	7	75
10/04/2013	05	2.6	309	17.7	61	999	0	0	3	2	1	0.2	1	4	5	5	75
10/04/2013	06	1.6	318	17.3	63	999	12	0	4	3	1	0.2	1	15	6	16	67
10/04/2013	07	2.1	310	18.6	60	1000	130	0	3	2	1	0.2	2	9	5	12	71
10/04/2013	08	2.4	311	19.5	59	1001	281	0	3	2	2	0.2	3	15	10	19	65
10/04/2013	09	2.3	308	20.8	54	1001	600	0	3	2	2	0.1	2	8	8	11	67
10/04/2013	10	2.6	310	22	50	1001	701	0	4	2	2	0.2	2	7	14	10	70
10/04/2013	11	2.1	289	22.7	48	1000	804	0	3	2	2	0.2	2	5	11	8	73
10/04/2013	12	1.9	292	24	45	1000	863	0	3	2	2	0.2	3	9	11	13	71
10/04/2013	13	1.5	266	24.7	43	1000	841	0	2	2	2	0.2	1	1	5	3	78
10/04/2013	14	1.8	213	24.4	43	999	781	0	3	2	1	0	1	4	6	6	90
10/04/2013	15	2.5	199	23.3	44	999	673	0	3	2	3	0.1	1	3	7	5	94
10/04/2013	16	2	180	22.4	48	999	525	0	4	3	2	0.1	2	8	8	11	89
10/04/2013	17	2.1	205	21.3	53	999	302	0	4	3	2	0	2	6	7	8	88
10/04/2013	18	1.1	194	20.7	57	999	123	0	4	3	2	0.1	1	6	7	8	86
10/04/2013	19	0.3	164	20	61	999	11	0	5	3	1	0.1	1	11	9	12	79
10/04/2013	20	0.1	355	19.1	64	1000	0	0	5	4	1	0.1	1	30	13	32	61
10/04/2013	21	0.2	341	18.5	67	1000	0	0	9	5	1	0.2	2	87	31	89	22
10/04/2013	22	0.6	323	17	74	1000	0	0	7	5	1	0.2	1	37	15	39	30
10/04/2013	23	0.2	312	18	69	1000	0	0	7	5	1	0.1	1	19	16	21	42
11/04/2013	00	0.3	193	18.5	67	1000	0	0	7	6	1	0.1	1	32	16	34	37
11/04/2013	01	0.6	321	17.5	73	999	0	0	8	6	1	0.2	1	38	17	40	24
11/04/2013	02	0.3	311	17.7	73	998	0	0	7	5	1	0.1	0	12	14	13	34
11/04/2013	03	0.2	181	17.8	74	998	0	0	8	7	1	0.2	1	47	16	48	20
11/04/2013	04	0.1	76	16.8	78	997	0	0	8	7	1	0.2	2	45	14	49	18
11/04/2013	05	0.2	34	15.8	81	997	0	0	8	6	1	0.2	16	56	11	80	6
11/04/2013	06	0.2	12	15.3	84	997	7	0	8	7	1	0.2	13	55	13	75	8
11/04/2013	07	0.5	333	14.7	86	997	98	0	9	7	1	0.2	30	44	13	90	10
11/04/2013	08	0.2	348	18.9	70	997	298	0	12	10	1	0.2	12	31	26	50	26
11/04/2013	09	0.3	181	20.5	64	997	490	0	14	10	2	0.2	22	45	46	79	31
11/04/2013	10	0.6	147	20.3	65	997	627	0	11	9	1	0.2	18	44	20	71	39
11/04/2013	11	0.8	135	20.2	67	997	719	0	12	10	1	0.2	5	25	18	33	61
11/04/2013	12	1	151	20	75	996	697	0	13	10	0	0.2	3	14	18	19	72
11/04/2013	13	0.9	154	20.7	70	995	607	0	12	9	1	0.1	2	12	16	15	79
11/04/2013	14	0.7	144	21	70	995	458	0	11	8	1	0.2	2	14	17	16	83
11/04/2013	15	0.7	134	19.4	80	994	385	0	11	8	0	0.1	3	18	17	23	73
11/04/2013	16	0.4	132	19.7	79	993	377	0	10	6	0	0.1	4	22	16	27	64
11/04/2013	17	0.1	110	21.2	73	993	295	0	9	5	0	0.1	3	24	17	29	65
11/04/2013	18	0.1	104	22.2	69	993	106	0	9	5	0	0.1	3	35	20	39	58
11/04/2013	19	0.8	335	21.7	64	994	13	0	9	5	0	0.1	2	52	33	55	41
11/04/2013	20	1.8	315	22.7	44	995	0	0	4	2	1	0.1	1	6	23	8	73
11/04/2013	21	2.3	304	22.3	47	996	0	0	3	2	1	0.2	2	21	13	24	58
11/04/2013	22	1.7	305	21.9	48	996	0	0	3	2	1	0.1	1	15	7	17	62
11/04/2013	23	2.1	318	21.4	50	997	0	0	3	2	1	0.1	1	1	7	2	74
12/04/2013	00	2.8	317	21	51	997	0	0	3	2	1	0.1	1	0	6	2	76
12/04/2013	01	2.3	306	20.6	55	997	0	0	3	2	1	0.1	1	8	7	9	68
12/04/2013	02	1.3	298	20	57	997	0	0	4	3	1	0.1	1	13	8	15	62
12/04/2013	03	1.1	296	19.2	61	997	0	0	4	3	1	0.3	1	32	10	34	51
12/04/2013	04	1	295	18.3	64	998	0	0	3	2	1	0.1	0	13	5	13	63
12/04/2013	05	1.2	275	18	66	998	0	0	3	3	1	0	1	7	4	8	65
12/04/2013	06	0.7	295	16.9	70	999	15	0	4	3	0	0.1	1	24	8	26	50
12/04/2013	07	0.7	323	17.8	67	999	171	0	4	3	0	0.1	6	40	12	50	40
12/04/2013	08	1.5	324	19.7	57	1000	381	0	3	2	1	0	1	9	4	11	65
12/04/2013	09	1.5	307	20.8	51	1000	573	0	3	2	2	0.1	3	11	7	15	68
12/04/2013	10	1.3	295	22	44	1000	719	0	3	2	2	0	4	14	13	21	72
12/04/2013	11	1.1	288	23.3	36	1000	840	0	2	1	4	0.1	2	11	7	14	83
12/04/2013	12	1	272	24.1	34	1000	896	0	2	1	4	0.1	1	6	5	8	91
12/04/2013	13	1.4	265	24.6	35	999	891	0	2	1	3	0.1	1	6	5	9	91
12/04/2013	14	1.7	158	22.2	49	999	805	0	3	2	1	0.1	2	12	8	15	90
12/04/2013	15	1.9	163	21	55	999	667	0	4	3	1	0.2	2	12	7	14	89
12/04/2013	16	1.6	163	19.6	68	999	527	0	5	4	0	0.2	2	16	6	20	80
12/04/2013	17	0.9	147	19.6	65	999	313	0	5	4	1	0.2	2	17	9	20	84
12/04/2013	18	0.5	147	18.8	67	999	88	0	5	4	0	0.1	1	17	8	19	82
12/04/2013	19	0.1	229	18.5	68	999	11	0	6	4	1	0.2	1	20	12	22	74
12/04/2013	20	0.2	220	17.9	71	1000	0	0	8	5	1	0.1	1	30	13	32	63
12/04/2013	21	0.2	304	17.1	75	1001	0	0	8	6	1	0.2	2	47	11	49	49
12/04/2013	22	0.6	333	16.1	78	1001	0	0	10	7	2	0.2	1	73	19	76	17
12/04/2013	23	0.4	329	15.4	77	1001	0	0	7	5	1	0.1	1	34	14	35	29
