Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 03014009-Alacant - Rabassa
	
FECHA	HORA	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.	PM2.5	PM1	O3	SO2	CO	NO	NO2	PM10	NOx
		m/s	grados	°C	% H.R.	mb	W/m²	l/m²	µg/m³	µg/m³	µg/m³	µg/m³	mg/m³	µg/m³	µg/m³	µg/m³	µg/m³
17/09/2018	19	2,2	70	25,4	88	1004		0	5	3	76	4	0,1	2	7	7	9
17/09/2018	20	1,5	69	25,3	87	1004		0	5	3	72	4	0,1	1	8	7	10
17/09/2018	21	1,3	69	25,2	86	1004		0	5	3	67	4	0,1	1	10	7	12
17/09/2018	22	0,7	59	24,9	90	1004		0	5	3	68	4	0,1	2	7	7	9
17/09/2018	23	0,3	49	24,4	92	1004		0	5	3	49	4	0,1	2	10	8	12
18/09/2018	00	0,3	29	24,1	92	1004		0	5	3	52	4	0,1	2	8	8	10
18/09/2018	01	0,9	0	23,3	92	1003		0	6	4	35	4	0,1	1	8	9	10
18/09/2018	02	0,8	17	22,9	93	1003		0	7	4	29	4	0,1	2	10	10	12
18/09/2018	03	0,9	357	22,2	93	1003		0	7	4	22	4	0,1	2	8	11	11
18/09/2018	04	1,6	330	21,6	95	1003		0	9	5	16	4	0,1	2	9	14	12
18/09/2018	05	2	333	21,4	95	1003		0	10	6	12	4	0,1	3	14	14	18
18/09/2018	06	2	336	21,3	94	1003		0	10	6	11	4	0,1	5	20	15	27
18/09/2018	07	2,3	326	22,3	90	1003	105	0	11	5	10	4	0,1	11	29	17	45
18/09/2018	08	1,8	331	25,2	78	1004	275	0	11	5	31	4	0,1	7	21	29	31
18/09/2018	09	0,7	6	27,7	66	1004	528	0	9	4	62	4	0,1	3	11	49	16
18/09/2018	10	1	127	28	64	1005	667	0	8	4	70	4	0,1	3	8	39	12
18/09/2018	11	1,8	121	27,6	68	1004	775	0	7	4	78	4	0,1	2	6	27	9
18/09/2018	12	1,9	122	27,8	68	1004	822	0	6	3	83	4	0,1	2	4	18	7
18/09/2018	13	2,1	126	27,8	69	1004	791	0	6	3	86	4	0,1	2	4	17	7
18/09/2018	14	2,5	135	28	66	1003	754	0	6	3	85	4	0,1	2	3	15	6
18/09/2018	15	2,6	131	27,9	66	1003	589	0	5	3	88	4	0,1	2	2	12	5
18/09/2018	16	2	102	26,8	73	1003	177	0	5	3	87	3	0,1	1	4	12	6
18/09/2018	17	1,1	71	25,9	81	1004	51	0	5	3	81	3	0,1	2	7	15	9
18/09/2018	18	1,7	73	25,2	85	1004	51	0	4	2	77	3	0,1	2	7	8	9
18/09/2018	19	0,7	63	25,1	84	1005	1	0	5	2	74	3	0,1	1	8	7	10
18/09/2018	20	0,6	39	25,1	84	1006	0	0	5	2	69	3	0,1	2	11	7	13
18/09/2018	21	0,7	266	24,9	87	1006	0	0	5	2	59	3	0,1	1	11	7	13
18/09/2018	22	1,2	295	24,3	89	1006	0	0	5	3	47	3	0,1	1	13	8	15
18/09/2018	23	0,7	166	24,2	88	1006	0	0	5	3	47	3	0,1	1	13	8	15
19/09/2018	00	1	281	24	88	1007	0	0	5	3	39	3	0,1	2	14	8	17
19/09/2018	01	0,9	253	23,8	85	1006	0	0	4	3	44	3	0,1	2	11	6	14
19/09/2018	02	1,9	322	22,2	90	1006	0	0	4	3	29	3	0,1	2	9	6	12
19/09/2018	03	1,9	317	21,8	93	1006	0	0	5	3	26	3	0,1	1	9	8	12
19/09/2018	04	1,7	329	21,5	94	1006	0	0	5	4	24	3	0,1	2	13	8	15
19/09/2018	05	2	329	21	94	1006	0	0	6	5	14	3	0,1	2	17	10	21
19/09/2018	06	1,4	332	20,6	94	1006	1	0	5	4	11	3	0,1	3	21	8	26
19/09/2018	07	0,4	336	22,6	86	1007	115	0	5	4	10	3	0,1	13	33	8	54
19/09/2018	08	0,6	24	24,9	75	1007	335	0	5	3	24	4	0,1	29	38	15	82
19/09/2018	09	0,5	85	26,8	68	1008	528	0	4	2	62	3	0,1	5	12	11	19
19/09/2018	10	1,1	149	27,1	70	1009	695	0	4	3	78	3	0,1	3	9	10	13
19/09/2018	11	1,5	185	27,7	66	1009	829	0	4	2	86	3	0,1	2	6	9	9
19/09/2018	12	1,9	171	28,1	62	1008	881	0	3	2	89	3	0,1	2	5	9	8
19/09/2018	13	2,1	144	28	62	1008	851	0	3	2	90	3	0,1	2	4	7	7
19/09/2018	14	2,1	132	28,2	64	1008	782	0	4	3	91	3	0,2	2	4	9	7
19/09/2018	15	2,4	147	27,6	71	1008	634	0	5	3	96	3	0,2	2	4	8	6
19/09/2018	16	1,8	143	26,9	76	1008	228	0	6	4	98	3	0,2	2	4	9	6
19/09/2018	17	1,1	165	26,6	79	1008	101	0	6	5	94	3	0,2	2	4	11	6
19/09/2018	18	0,8	136	26,5	80	1008	56	0	6	4	85	3	0,2	1	6	12	8
19/09/2018	19	1,9	133	25,7	86	1008	0	0	5	3	76	3	0,2	2	5	8	7
19/09/2018	20	1,7	124	25,5	86	1009	0	0	3	2	70	3	0,2	1	4	5	7
19/09/2018	21	1	139	25,2	87	1009	0	0	3	2	70	3	0,2	2	5	5	7
19/09/2018	22	1	149	25,4	86	1009	0	0	3	2	71	3	0,2	1	3	5	5
19/09/2018	23	0,4	103	25,3	86	1009	0	0	3	2	68	3	0,2	2	2	5	5
20/09/2018	00	0,7	327	25	87	1009	0	0	4	2	56	3	0,2	2	4	6	7
20/09/2018	01	0,8	332	23,8	92	1009	0	0	4	3	39	3	0,2	2	6	6	9
20/09/2018	02	1,1	333	22,8	94	1009	0	0	5	4	30	3	0,1	2	6	8	8
20/09/2018	03	1,5	328	22,3	95	1008	0	0	7	6	25	3	0,1	1	6	11	8
20/09/2018	04	1,7	330	21,8	95	1008	0	0	7	6	23	3	0,1	1	7	10	9
20/09/2018	05	1,4	335	21	95	1008	0	0	7	5	14	3	0,1	2	15	10	18
20/09/2018	06	1,8	329	20,3	96	1008	1	0	8	6	8	3	0,1	4	21	11	27
20/09/2018	07	1,5	333	21,3	93	1008	91	0	7	6	12	3	0,1	7	25	11	36
20/09/2018	08	1,2	305	24,2	81	1008	288	0	7	5	27	3	0,1	8	23	16	36
20/09/2018	09	1,2	221	25,9	75	1009	486	0	5	3	58	3	0,1	6	12	14	21
20/09/2018	10	1,6	239	26,8	70	1009	613	0	4	3	74	3	0,1	2	6	8	10
20/09/2018	11	2	163	27,5	69	1008	835	0	4	3	81	3	0,1	2	7	9	10
20/09/2018	12	2,5	152	27,5	71	1008	874	0	5	4	86	3	0,1	2	6	8	9
20/09/2018	13	3	146	27,5	70	1008	859	0	4	3	86	3	0,1	2	5	6	7
20/09/2018	14	3,1	147	27,5	69	1007	777	0	4	3	89	3	0,2	2	4	6	6
20/09/2018	15	2,9	160	27,4	68	1007	623	0	4	3	90	3	0,2	2	3	7	6
20/09/2018	16	2,3	163	27,6	65	1006	449	0	3	2	88	4	0,2	2	3	6	6
20/09/2018	17	1,7	161	27,1	65	1006	236	0	3	3	88	3	0,2	2	4	7	6
20/09/2018	18	1	150	26,3	71	1006	54	0	4	3	83	3	0,3	1	7	8	9
20/09/2018	19	0,7	181	25,6	75	1006	0	0	5	4	82	3	0,3	1	9	9	11
20/09/2018	20	0,8	216	25,1	79	1006	0	0	6	5	78	3	0,3	1	6	10	8
20/09/2018	21	0,7	267	24,5	81	1007	0	0	5	4	56	3	0,3	1	15	11	17
20/09/2018	22	1,2	315	23,3	85	1006	0	0	6	5	32	3	0,3	2	22	11	24
20/09/2018	23	1,2	323	22,1	87	1006	0	0	6	5	18	3	0,3	2	19	10	22
21/09/2018	00	1,2	324	21,7	89	1006	0	0	6	5	27	3	0,3	2	13	9	16
21/09/2018	01	0,7	322	21,5	89	1006	0	0	6	5	28	3	0,3	2	11	9	13
21/09/2018	02	1,2	329	20,7	91	1005	0	0	6	5	22	3	0,2	2	11	10	13
21/09/2018	03	1,6	333	20,3	92	1005	0	0	7	6	19	4	0,1	2	11	10	13
21/09/2018	04	1,5	340	20,3	91	1005	0	0	7	6	17	3	0,1	1	13	10	15
21/09/2018	05	1	342	19,9	92	1005	0	0	8	6	12	3	0,1	2	19	11	22
21/09/2018	06	1,4	333	19,5	93	1005	0	0	7	6	6	3	0,1	11	26	11	43
21/09/2018	07	1,3	330	20,6	90	1006	96	0	8	6	8	4	0,1	15	29	11	51
21/09/2018	08	0,7	263	24	76	1006	319	0	8	5	18	4	0,1	16	33	27	57
21/09/2018	09	0,8	229	26,2	66	1006	521	0	7	5	38	3	0,1	14	32	28	54
21/09/2018	10	1,7	193	27,8	64	1007	699	0	6	5	70	3	0,1	7	16	12	27
21/09/2018	11	2,4	196	29	58	1006	819	0	5	4	87	3	0,1	3	9	10	13
21/09/2018	13							0									
21/09/2018	14	3	158	28,7	68	1005	750	0	6	5	101	3	0,1	2	10	10	13
21/09/2018	15	2,8	149	28,2	72	1005	603	0	6	5	93	3	0,1	2	6	10	9
21/09/2018	16	2,3	158	28,2	72	1005	431	0	6	5	86	3	0,1	3	11	9	15
21/09/2018	17	2	151	27,6	75	1005	228	0	6	5	82	3	0,1	3	15	10	19
21/09/2018	18	1,6	156	26,4	83	1006	49	0	7	6	78	3	0,1	2	14	12	17
21/09/2018	19	0,7	140	25,9	85	1006	0	0	6	4	67	3	0,1	1	18	11	20
21/09/2018	20	0,2	46	25,6	86	1007	0	0	6	5	43	3	0,1	2	30	10	32
21/09/2018	21	0,2	42	25,2	89	1007	0	0	7	5	30	3	0,1	2	41	10	43
21/09/2018	22	0,3	40	24,7	92	1008	0	0	8	6	25	3	0,1	2	40	11	43
21/09/2018	23	0,5	15	24,3	92	1008	0	0	7	6	38	3	0,1	2	24	11	26
22/09/2018	00	0,6	8	23,8	93	1008	0	0	8	6	31	3	0,1	1	21	11	23
22/09/2018	01	1,1	340	22,6	94	1008	0	0	8	7	17	3	0,1	2	18	13	20
22/09/2018	02	1,5	330	22	94	1008	0	0	8	7	19	3	0,1	1	12	13	14
22/09/2018	03	1,4	330	21,6	93	1008	0	0	8	7	25	3	0,2	2	9	12	11
22/09/2018	04	1,1	344	21,5	94	1008	0	0	9	7	22	3	0,2	2	10	13	12
22/09/2018	05	0,6	28	22,2	94	1009	0	0	8	7	13	3	0,2	3	25	11	29
22/09/2018	06	0,7	18	22,4	93	1009	0	0	8	6	15	3	0,2	2	25	11	28
22/09/2018	07	1,2	341	22,9	92	1010	87	0	8	6	13	3	0,2	5	25	11	32
22/09/2018	08	0,7	6	25,8	80	1010	294	0	7	6	35	3	0,2	6	22	12	31
22/09/2018	09	0,2	108	27,4	74	1011	487	0	6	5	67	3	0,2	4	15	12	20
22/09/2018	10	0,9	156	27,9	73	1011	669	0	7	5	75	3	0,2	4	15	11	21
22/09/2018	11	1,6	169	28,1	72	1011	791	0	6	5	83	3	0,2	3	11	10	15
22/09/2018	12	2,3	159	28	71	1011	847	0	6	5	91	3	0,1	2	8	8	12
22/09/2018	13	3,1	151	27,8	71	1011	830	0	7	6	96	3	0,1	2	7	8	9
22/09/2018	14	3	153	27,9	71	1010	750	0	6	6	93	3	0,2	2	5	8	7
22/09/2018	15	2,7	152	28	67	1010	591	0	4	3	92	3	0,2	1	4	5	6
22/09/2018	16	2,3	160	27,8	65	1010	415	0	3	2	87	4	0,2	1	5	4	7
22/09/2018	17	1,6	157	27,4	70	1010	225	0	3	2	71	4	0,2	2	5	4	8
22/09/2018	18	1,1	161	26,6	75	1010	47	0	3	3	64	4	0,2	2	12	5	15
22/09/2018	19	1	191	25,9	77	1010	0	0	4	3	63	4	0,2	1	9	6	11
22/09/2018	20	0,7	253	25,4	79	1010	0	0	4	3	53	4	0,2	2	11	8	14
22/09/2018	21	1	218	25	81	1010	0	0	4	3	42	4	0,3	2	18	7	20
22/09/2018	22	1	234	24,3	85	1010	0	0	4	3	17	4	0,3	2	37	6	39
22/09/2018	23	1,1	295	23,1	88	1011	0	0	6	5	18	4	0,3	2	29	8	32
23/09/2018	00	1,5	318	21,9	89	1010	0	0	6	5	14	4	0,3	2	20	9	23
23/09/2018	01	1,7	322	21,8	86	1010	0	0	7	6	26	5	0,3	2	12	10	14
23/09/2018	02	0,7	317	21,6	86	1010	0	0	8	7	25	4	0,2	2	12	12	15
23/09/2018	03	1,6	334	21,2	85	1009	0	0	6	5	33	4	0,1	1	10	8	12
23/09/2018	04	1,1	349	21,2	81	1009	0	0	5	4	37	4	0,1	1	8	7	10
23/09/2018	05	1,2	347	20,6	83	1010	0	0	5	4	30	4	0,1	1	11	7	13
23/09/2018	06	1,4	339	20,1	85	1010	1	0	5	4	30	4	0,1	2	11	8	13
23/09/2018	07	1,3	344	21,4	81	1010	103	0	5	4	29	4	0,1	2	14	8	17
23/09/2018	08	0,7	355	25,4	67	1010	312	0	4	3	50	4	0,1	3	12	10	16
23/09/2018	09	0,4	78	28	57	1011	509	0	3	3	67	5	0,1	3	11	8	16
23/09/2018	10	0,8	139	29	55	1011	681	0	4	3	77	5	0,1	3	14	7	19
23/09/2018	11	1,5	146	28,5	64	1011	794	0	4	3	86	5	0,1	3	12	6	16
23/09/2018	12	1,7	152	29,1	60	1011	844	0	4	3	97	5	0,1	3	9	7	13
23/09/2018	13	2,3	138	29,2	54	1010	832	0	4	3	103	4	0,1	2	8	5	11
23/09/2018	14	2,6	144	29	52	1010	759	0	3	3	101	4	0,1	2	5	4	8
23/09/2018	15	2,9	154	28,4	58	1009	591	0	3	3	104	5	0,1	1	3	5	6
23/09/2018	16	1,9	155	28,4	58	1009	371	0	3	3	100	3	0,1	1	3	5	5
23/09/2018	17	1	157	28,7	52	1009	183	0	3	2	95	3	0,1	2	4	6	7
23/09/2018	18	0,7	166	27,8	61	1009	37	0	3	3	90	3	0,1	2	10	6	12
23/09/2018	19	0,8	195	26,5	71	1009	0	0	5	4	77	3	0,1	1	16	8	18
23/09/2018	20	1	235	25,7	77	1009	0	0	5	5	69	3	0,1	1	14	7	16
23/09/2018	21	1,1	312	24,6	79	1009	0	0	6	5	31	3	0,1	2	38	13	40
23/09/2018	22	1,1	316	23,5	73	1009	0	0	5	4	29	3	0,1	1	25	22	27
23/09/2018	23	1,2	335	22,5	73	1009	0	0	5	4	35	3	0,1	2	16	17	18
24/09/2018	00	1,6	338	22,4	68	1009	0	0	4	3	48	3	0,1	2	9	8	11
24/09/2018	01	0,8	302	22,6	65	1009	0	0	5	4	50	3	0,1	1	9	16	11
24/09/2018	02	1,3	332	21,8	69	1008	0	0	5	4	44	3	0,1	1	11	10	13
24/09/2018	03	0,7	334	21,8	70	1008	0	0	5	5	39	3	0,1	1	9	12	11
24/09/2018	04	1,8	337	20,8	76	1008	0	0	6	5	32	3	0,1	2	13	11	16
24/09/2018	05	0,9	30	21,6	72	1008	0	0	5	4	26	3	0,1	2	27	10	29
24/09/2018	06	0,9	10	21,9	69	1008	1	0	5	4	11	4	0,1	9	53	15	66
24/09/2018	07	1,3	342	22,3	69	1008	104	0	6	4	10	4	0,1	17	54	29	81
24/09/2018	08	0,5	20	26,2	56	1009	310	0	5	3	28	4	0,1	18	49	28	77
24/09/2018	09	0,5	123	27,8	62	1010	502	0	4	3	63	4	0,1	6	25	12	35
24/09/2018	10	1,1	165	28,4	65	1010	671	0	4	3	73	4	0,1	6	21	9	29
24/09/2018	11	1,1	157	29,1	59	1010	783	0	4	3	85	3	0,1	4	16	8	22
24/09/2018	12	1,5	166	29,9	50	1009	835	0	3	3	95	3	0,1	3	13	8	17
24/09/2018	13	1,8	158	30,3	40	1009	821	0	3	2	102	3	0,1	2	9	6	12
24/09/2018	14	1,6	130	30,1	43	1008	741	0	3	2	108	3	0,1	2	6	6	9
24/09/2018	15	2,1	137	29,3	50	1008	584	0	3	3	112	3	0,1	2	5	5	7
24/09/2018	16	2,3	125	28,1	69	1008	407	0	4	4	110	3	0,1	1	5	6	7
24/09/2018	17	2,2	112	27,4	79	1008	153	0	7	6	104	3	0,1	2	6	9	8
24/09/2018	18	2,2	86	26,5	86	1008	14	0	7	6	94	3	0,1	2	8	11	10
24/09/2018	19	0,8	98	26,3	86	1008	0	0	6	5	95	3	0,1	1	10	9	11
24/09/2018	20	0,6	100	26,2	86	1009	0	0	6	5	99	3	0,1	1	6	8	8
24/09/2018	21	0,8	82	26	87	1009	0	0	6	5	93	4	0,1	2	5	8	8
24/09/2018	22	0,7	92	25,8	87	1009	0	0	5	5	90	3	0,1	1	4	8	6
24/09/2018	23	0,7	91	25,6	86	1010	0	0	6	5	86	3	0,1	1	3	8	5
25/09/2018	00	0,9	79	25,3	86	1010	0	0	5	4	84	3	0,1	2	4	6	6
25/09/2018	01	1	55	24,6	89	1010	0		5	4	74	3	0,1	2	4	6	6
25/09/2018	02	1,1	40	24	91	1010	0		5	4	67	3	0,1	1	4	6	6
25/09/2018	03	0,9	29	23,6	90	1009	0		4	3	61	3	0,1	2	5	5	7
25/09/2018	04	1,2	26	23	85	1009	0		4	4	50	3	0,1	2	7	6	9
25/09/2018	05	1,4	17	22,8	85	1009	0		5	4	46	3	0,1	1	9	6	11
25/09/2018	06	1,6	19	23,1	81	1010	0		4	3	43	3	0,1	2	17	5	19
25/09/2018	07	1,2	22	24,1	73	1010	81		4	3	36	4	0,2	3	31	9	35
25/09/2018	08	1,1	37	25,9	67	1011	288		3	2	44	3	0,1	5	22	9	29
25/09/2018	09	1,5	73	26,6	72	1011	335		3	2	52	3	0,1	3	7	8	11
25/09/2018	10	2	76	26,3	75	1012	246		3	2	54	3	0,1	2	5	7	8
25/09/2018	11	2,4	149	25,5	79	1012	283		3	2	55	3	0,1	2	5	6	8
25/09/2018	12	2,2	162	26,5	76	1012	860		3	2	56	3	0,1	2	5	5	7
25/09/2018	13	2	140	26,7	74	1011	427		3	2	57	3	0,1	2	3	7	7
25/09/2018	14	3,7	119	25,1	85	1011	370		3	2	66	3	0,1	2	3	4	6
25/09/2018	15	3	123	25,4	83	1011	295		3	2	71	3	0,1	2	2	6	5
25/09/2018	16	2,7	85	23,8	93	1011	70		4	2	68	3	0,1	2	4	5	7
25/09/2018	17	2	75	24	92	1011	45		4	2	64	4	0,1	2	9	6	12
25/09/2018	18	3,4	57	23,6	90	1011	7		3	2	65	3	0,1	2	10	4	12
25/09/2018	19	3,4	57	23,4	89	1011	0		3	2	64	3	0,1	2	9	4	11
25/09/2018	20	3,1	57	23,7	83	1012	0		3	2	72	3	0,1	2	7	5	9
25/09/2018	21	3,7	55	23,7	81	1013	0		3	2	76	3	0,1	1	5	8	6
25/09/2018	22	3,6	61	23,6	81	1013	0		3	2	81	3	0,1	2	3	6	5
25/09/2018	23	1,8	58	23,5	80	1013	0		3	2	79	3	0,1	2	3	11	5
26/09/2018	00	1,6	49	23,3	81	1013	0		3	2	75	4	0,1	1	3	5	5
26/09/2018	01	1,2	4	22,7	83	1013	0	0	3	2	61	3	0,1	1	5	4	7
26/09/2018	02	1,3	356	22,6	82	1013	0	0	2	2	56	3	0,1	2	4	3	6
26/09/2018	03	1,4	348	22,1	83	1013	0	0	2	2	51	4	0,1	1	4	3	6
26/09/2018	04	2,4	15	23,1	75	1013	0	0	3	3	74	4	0,1	2	3	5	6
26/09/2018	05	1,6	346	22,3	78	1013	0	0	4	3	58	4	0,1	2	10	8	12
26/09/2018	06	2,1	13	22,7	76	1013	0	0	4	3	57	4	0,1	1	15	5	17
26/09/2018	07	1,8	14	23,4	73	1014	71	0	4	3	55	4	0,1	2	22	6	25
26/09/2018	08	2,3	17	24,7	67	1014	229	0	4	3	64	4	0,1	3	15	6	20
26/09/2018	09	1,9	48	26,4	62	1015	502	0	3	3	71	4	0,1	3	11	7	16
26/09/2018	10	3,6	69	27,4	61	1015	722	0	3	2	85	4	0,1	3	5	8	9
26/09/2018	11	5,3	81	27,3	63	1015	770	0	3	2	87	4	0,1	2	3	8	6
26/09/2018	12	6	83	27	64	1015	665	0	3	2	90	4	0,1	2	4	12	6
26/09/2018	13	5,9	78	27,2	61	1015	663	0	3	2	94	4	0,1	2	3	9	6
26/09/2018	14	6,2	78	26,6	66	1014	387	0	4	3	95	4	0,1	2	4	11	7
26/09/2018	15	6,4	76	27	60	1014	496	0	3	2	94	3	0,1	2	4	8	7
26/09/2018	16	5,1	71	26,9	59	1014	340	0	3	2	92	3	0,1	2	4	8	7
26/09/2018	17	3,6	44	26,5	56	1015	92	0	3	2	86	3	0,1	2	6	7	9
26/09/2018	18	2,6	49	25,8	61	1015	14	0	3	2	84	3	0,1	1	8	8	10
26/09/2018	19	2,9	63	25	67	1016	0	0	3	2	82	3	0,1	1	11	9	13
26/09/2018	20	2,5	49	23,9	74	1016	0	0	3	2	87	3	0,1	1	7	9	9
26/09/2018	21	3,2	54	23	82	1017	0	0	3	2	81	3	0,1	1	8	6	10
26/09/2018	22	2,9	21	21,9	90	1017	0	0	1	1	75	3	0,1	1	4	1	6
26/09/2018	23	3,6	34	22,9	81	1017	0	0	2	1	81	3	0,1	1	3	3	5
27/09/2018	00	2,2	44	23,2	77	1017	0	0	2	1	82	3	0,1	1	3	5	4
27/09/2018	01	1,9	39	22,7	78	1017	0	0	3	2	78	3	0,1	1	3	7	5
27/09/2018	02	2,4	46	22,7	75	1016	0	0	3	2	81	3	0,1	1	2	8	5
27/09/2018	03	2,4	52	22,4	74	1016	0	0	3	2	85	3	0,1	1	3	10	5
27/09/2018	04	2,1	49	22,3	73	1016	0	0	3	2	87	3	0,1	2	2	10	4
27/09/2018	05	1,4	39	21,6	75	1016	0	0	3	2	78	3	0,1	2	6	9	9
27/09/2018	06	1,7	24	21,3	75	1016	0	0	3	2	61	3	0,1	1	19	8	22
27/09/2018	07	1,6	17	21,9	71	1016	94	0	3	2	52	3	0,1	3	32	8	36
27/09/2018	08	1,3	32	23,7	64	1016	310	0	3	2	72	3	0,1	3	13	9	17
27/09/2018	09	2,1	73	24,7	62	1016	506	0	3	2	84	3	0,1	3	8	10	12
27/09/2018	10	2,4	87	25,3	59	1016	672	0	3	2	92	3	0,1	2	4	8	7
27/09/2018	11	3,6	92	25,8	59	1016	788	0	2	1	95	3	0,1	2	3	7	6
27/09/2018	12	3,9	91	26,1	59	1015	837	0	3	1	97	3	0,1	2	3	8	7
27/09/2018	13	4,5	88	26,2	59	1015	820	0	2	1	98	3	0,1	2	3	6	6
27/09/2018	14	4,2	88	26,5	57	1014	737	0	2	1	98	3	0,1	2	3	6	7
27/09/2018	15	4,9	97	26	61	1013	520	0	2	1	101	3	0,1	2	3	7	6
27/09/2018	16	4,5	91	25,6	64	1013	375	0	3	1	97	3	0,1	2	3	6	6
27/09/2018	17	4,5	91	24,7	68	1013	128	0	3	2	95	3	0,1	2	4	7	6
27/09/2018	18	3,3	85	24,2	69	1013	20	0	3	2	91	3	0,1	2	6	7	9
27/09/2018	19	2,3	81	23,9	69	1012	0	0	3	2	89	3	0,1	1	7	9	9
27/09/2018	20	1,8	74	23,5	69	1012	0	0	3	2	88	3	0,1	1	6	9	9
27/09/2018	21	1,4	54	22,8	70	1013	0	0	3	2	76	3	0,1	2	9	10	12
27/09/2018	22	1,1	7	21,5	76	1012	0	0	3	2	52	3	0,1	2	15	9	17
27/09/2018	23	1,7	337	20,3	81	1012	0	0	3	2	39	3	0,1	2	18	7	21
28/09/2018	00	2,4	333	19,6	80	1011	0	0	3	2	47	3	0,1	2	9	7	11
28/09/2018	01	2,1	339	19	80	1011	0	0	3	2	49	3	0,1	1	5	6	7
28/09/2018	02	2	345	18,4	81	1010	0	0	4	4	44	3	0,2	1	6	6	8
28/09/2018	03	2,3	335	18,5	80	1010	0	0	4	4	47	3	0,2	1	9	6	11
28/09/2018	04	2,7	331	18,1	82	1009	0	0	2	2	47	3	0,2	1	7	4	9
28/09/2018	05	2,5	331	18,1	83	1009	0	0	4	2	40	3	0,2	1	12	5	15
28/09/2018	06	2,5	335	18,3	81	1009	0	0	4	2	32	3	0,2	2	22	5	24
28/09/2018	07	2,3	334	18,7	79	1009	55	0	3	2	27	3	0,2	3	29	8	34
28/09/2018	08	2,3	328	21,7	69	1009	268	0	3	2	42	3	0,3	5	24	12	32
28/09/2018	09	0,9	295	25	60	1010	510	0	2	1	69	3	0,2	5	11	10	18
28/09/2018	10	1,2	152	25,1	61	1010	657	0	2	1	86	3	0,2	3	6	8	10
28/09/2018	11	1,6	124	25,4	60	1009	788	0	2	1	92	3	0,2	2	5	6	9
28/09/2018	12	2,6	135	25,4	61	1009	846	0	2	1	95	3	0,2	2	2	5	5
28/09/2018	13	2,7	125	25,2	65	1008	789	0	2	1	97	3	0,2	4	4	4	10
28/09/2018	14	2,3	134	25,3	67	1007	754	0	2	1	98	3	0,2	3	4	4	9
28/09/2018	15	2,1	144	25,1	67	1007	504	0	2	1	96	3	0,2	4	4	4	9
28/09/2018	16	2	145	24,7	68	1006	364	0	2	1	94	3	0,2	3	4	5	9
28/09/2018	17	1,3	138	24,6	67	1006	207	0	2	1	92	3	0,2	4	5	5	10
28/09/2018	18	0,9	145	23,7	71	1006	32	0	2	1	91	3	0,2	3	6	9	11
28/09/2018	19	0,7	146	23	75	1006	0	0	3	2	86	3	0,2	2	7	8	10
28/09/2018	20	0,7	256	22,6	77	1006	0	0	3	2	64	3	0,2	1	20	10	22
28/09/2018	21	1,2	311	21,3	80	1006	0	0	3	2	33	3	0,3	2	40	16	42
28/09/2018	22	1,8	329	19,5	87	1006	0	0	3	2	25	3	0,3	2	24	9	26
28/09/2018	23	2,1	329	18,9	89	1006	0	0	5	4	26	3	0,3	1	16	7	18
29/09/2018	00	2	330	18,4	90	1006	0	0	5	4	26	4	0,2	2	13	7	16
29/09/2018	01	1,7	343	18,2	91	1006	0	0	4	3	31	3	0,2	1	11	5	13
29/09/2018	02	1,3	345	18	91	1005	0	0	6	5	33	3	0,2	1	10	9	12
29/09/2018	03	1,1	345	17	93	1005	0	0	6	5	22	3	0,1	2	12	9	14
29/09/2018	04	2,6	327	16,3	95	1004	0	0	4	3	26	3	0,1	2	9	5	11
29/09/2018	05	3	331	16	92	1004	0	0	5	5	33	4	0,1	2	8	7	10
29/09/2018	06	2,9	331	15,8	88	1004	0	0	4	3	38	4	0,1	2	10	5	12
29/09/2018	07	1,9	340	17,1	79	1005	98	0	4	3	35	4	0,2	3	17	9	22
29/09/2018	08	0,6	8	21,5	57	1005	316	0	3	2	32	4	0,2	9	32	15	46
29/09/2018	09	0,6	59	24,2	59	1006	511	0	2	2	68	4	0,1	5	12	7	19
29/09/2018	10	0,9	127	24,8	58	1006	685	0	2	2	82	4	0,2	4	10	7	15
29/09/2018	11	1,7	167	24,8	59	1006	802	0	2	2	91	3	0,1	3	7	6	11
29/09/2018	12	1,8	145	25,3	57	1005	855	0	2	2	97	3	0,1	2	6	5	9
29/09/2018	13	2	140	25,4	56	1005	837	0	2	1	98	3	0,1	2	4	4	7
29/09/2018	14	1,8	132	25,7	54	1004	756	0	2	1	101	3	0,1	2	3	3	6
29/09/2018	15	2	143	25,6	53	1004	611	0	2	1	100	3	0,1	2	2	3	4
29/09/2018	16	1,5	150	25,6	51	1004	412	0	2	1	100	3	0,1	2	1	3	4
29/09/2018	17	1,6	167	24,7	58	1004	210	0	2	1	99	3	0,1	3	4	4	9
29/09/2018	18	1	153	23,5	65	1004	32	0	2	2	98	3	0,1	3	6	5	11
29/09/2018	19	0,6	136	22,7	69	1004	0	0	4	3	97	3	0,1	4	5	18	11
29/09/2018	20	0,3	112	22,3	71	1005	0	0	4	3	93	3	0,1	3	8	9	12
29/09/2018	21	1,3	338	20	78	1005	0	0	9	7	29	3	0,1	3	45	19	49
29/09/2018	22	2,5	331	18,7	82	1005	0	0	4	4	38	3	0,1	2	23	8	25
29/09/2018	23	2,5	335	18,2	82	1005	0	0	3	3	45	3	0,1	2	10	6	13
